id_objeto,clase,score_if,score_lof,candidato_fuerte_global,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,base_suficiente,candidato_fuerte_por_clase,candidato_robusto,prediccion,mal_clasificado,es_clase_dificil,candidato_interesante
CSS_J232803.3+054821,EW,0.3766437701232039,1.0111551024275878,False,41.37421499815294,20.13298854820835,16851,True,False,False,EW,False,False,False
CSS_J033139.5-112039,EW,0.3683043019140893,1.0560034006495274,False,23.162172146287404,47.524935352789065,16851,True,False,False,EW,False,False,False
CSS_J222815.3+175844,RRc,0.3587557463592091,1.2372462179232053,False,30.406852248394006,32.86937901498929,2917,True,False,False,RRc,False,False,False
CSS_J013754.4-024209,EW,0.432263050926338,1.0716863880227199,False,81.75101588474327,47.54340598448467,16851,True,False,False,EW,False,False,False
CSS_J042549.5-022529,EW,0.37408030880028625,1.0181738479895062,False,48.042113040265974,37.86479497598818,16851,True,False,False,EW,False,False,False
CSS_J213719.7+184615,EW,0.37841559534183206,1.1456045571598572,False,58.773550055411896,67.67639453269302,16851,True,False,False,EW,False,False,False
CSS_J022400.1+134412,RRc,0.41325381031142805,1.0341053670028746,False,67.34475374732334,92.29122055674517,2917,True,False,False,RRc,False,False,False
CSS_J162050.2+164541,EW,0.3721082216064849,1.0873589403646782,False,39.23162172146287,60.306612486147024,16851,True,False,False,EW,False,False,False
CSS_J072714.5+501343,RRc,0.3686639781960649,0.9743367802133992,False,5.674518201284797,27.73019271948608,2917,True,False,False,RRc,False,False,False
CSS_J005906.3+413410,EA,0.4718386206329159,1.190981878414075,False,56.63390663390664,66.21621621621621,2597,True,False,False,EA,False,False,False
CSS_J175152.2+482556,EW,0.374408580682632,1.0041086915511122,False,40.256741780568895,21.2966383450314,16851,True,False,False,EW,False,False,False
CSS_J172821.4+113258,EW,0.4937890277244726,1.0840344254064824,False,94.95751754710011,84.29996305873661,16851,True,False,False,EW,False,False,False
CSS_J031920.6+190214,EW,0.3911227185122546,1.0137802292281557,False,57.609900258588844,50.18470631695604,16851,True,False,False,EW,False,False,False
CSS_J212712.1+080637,EA,0.4061206796050818,1.0246895570879275,False,5.773955773955774,17.936117936117938,2597,True,False,False,EA,False,False,False
CSS_J122534.5+193016,EW,0.3522902657908633,1.021191712351395,False,2.493535278906539,22.95899519763576,16851,True,False,False,EW,False,False,False
CSS_J131220.8+534141,RRab,0.36724997057990166,1.110406531430004,False,36.04060913705584,19.289340101522843,1249,True,False,False,RRab,False,False,False
CSS_J060041.0-062220,EW,0.3657515245181307,1.0893504434264663,False,38.529737717029924,45.47469523457702,16851,True,False,False,EW,False,False,False
CSS_J215507.1+020304,EA,0.4289092448095731,0.9823901379135702,False,1.2285012285012284,10.81081081081081,2597,True,False,False,EA,False,False,False
CSS_J211024.8+144845,EW,0.36472368439358765,1.0091341416865336,False,19.061691909863317,27.613594384927964,16851,True,False,False,EW,False,False,False
CSS_J071737.3+370640,EW,0.37499529063825066,1.1178638169376387,False,51.27447358699667,72.81123014407093,16851,True,False,False,EW,False,False,False
CSS_J150225.1-162132,EA,0.45463588610879463,1.195914793607193,False,68.42751842751844,78.62407862407862,2597,True,False,False,EA,False,False,False
CSS_J085946.1+255119,EA,0.4200246832317874,1.0463540123990365,False,37.714987714987714,32.67813267813268,2597,True,False,False,EA,False,False,False
CSS_J212138.4+063254,RS CVn,0.4896876520325483,1.0431068220693784,False,81.25,73.52941176470588,846,True,False,False,EW,True,True,False
CSS_J084249.0-022613,EW,0.3652876993233924,1.1765671524369357,False,13.317325452530476,72.60805319541929,16851,True,False,False,EW,False,False,False
CSS_J020931.6+100954,RRab,0.38294537306071663,1.0254499728786808,False,37.309644670050766,15.228426395939088,1249,True,False,False,RRab,False,False,False
CSS_J232336.9+070023,EW,0.3562046675815543,0.9868478040931592,False,9.974141115626155,5.116364979682305,16851,True,False,False,EW,False,False,False
CSS_J170623.9+255814,EW,0.4128721674588787,0.9706330344541299,False,78.38936091614333,3.2323605467306984,16851,True,False,False,EW,False,False,False
CSS_J125758.6+485106,EW,0.3662868805269939,1.0027601475459775,False,22.40487624676764,7.295899519763576,16851,True,False,False,EW,False,False,False
CSS_J111552.4+105126,RRd,0.37291264883305464,1.0000000033038556,False,17.647058823529413,10.588235294117647,258,True,False,False,RRd,False,True,False
CSS_J225653.1+411042,EW,0.4034728535561926,1.0113014192691583,False,62.87403029183598,19.08016254155892,16851,True,False,False,EW,False,False,False
CSS_J021758.1+410419,EW,0.36333812215133154,1.1021661883424405,False,18.85851496121167,59.789434798670115,16851,True,False,False,EW,False,False,False
CSS_J085845.0+443632,RRc,0.38049961481409583,0.9775586516458958,False,18.094218415417558,4.282655246252676,2917,True,False,False,RRc,False,False,False
CSS_J230707.8-011857,EW,0.37409652123123477,1.0351034044365874,False,45.14222386405615,34.05984484669376,16851,True,False,False,EW,False,False,False
CSS_J130801.8-154325,EW,0.38959260085322317,1.2730097075807685,False,54.673069818987805,89.78574067233099,16851,True,False,False,EW,False,False,False
CSS_J112219.0+243414,EW,0.35254717174350764,0.9904698953856528,False,3.638714444033986,8.23790173623938,16851,True,False,False,EW,False,False,False
CSS_J033246.1+385003,EW,0.3700178903523787,1.0843295494686227,False,49.205762837089026,80.86442556335427,16851,True,False,False,EW,False,False,False
CSS_J101403.5-032522,EA,0.42286541070025924,1.0583161263564707,False,50.73710073710074,46.68304668304668,2597,True,False,False,EA,False,False,False
CSS_J083943.5-053809,EW,0.3488466812858031,0.98150395038644,False,10.08496490579978,0.20317694865164387,16851,True,False,False,EW,False,False,False
CSS_J040235.6-184401,EW,0.37918365117745756,1.0237998523175489,False,33.11784263021795,14.148503878832654,16851,True,False,False,EW,False,False,False
CSS_J212513.1+060318,EW,0.43766565957705944,1.1149385778752445,False,82.24972294052456,67.30698189878093,16851,True,False,False,EW,False,False,False
CSS_J044959.6+090508,EW,0.38661630383161955,1.1439562750987864,False,55.079423716291096,79.47912818618397,16851,True,False,False,EW,False,False,False
CSS_J044828.4+284117,EW,0.39166021075279855,1.1789919919008072,False,66.32803841891392,85.48208348725527,16851,True,False,False,EW,False,False,False
CSS_J213309.6+033729,EW,0.3687942172647009,1.1998652158717433,False,32.305134835611376,81.25230882896194,16851,True,False,False,EW,False,False,False
CSS_J155732.3+323908,RRc,0.4189708438708642,1.4893738284749987,False,63.276231263383295,80.94218415417559,2917,True,False,False,RRc,False,False,False
CSS_J021130.1+401621,EW,0.379498184822209,1.0091379160761589,False,43.62763206501663,22.829700775766533,16851,True,False,False,EW,False,False,False
CSS_J231335.4-034407,RRc,0.37520658265601076,0.9857689403551408,False,6.638115631691649,1.3918629550321198,2917,True,False,False,RRc,False,False,False
CSS_J204633.2-134432,EW,0.367380129698668,1.3759392788960254,False,21.444403398596233,91.00480236424086,16851,True,False,False,EW,False,False,False
CSS_J024854.7+183220,EW,0.37601779439874405,0.9887285654640452,False,39.76727004063539,5.245659401551532,16851,True,False,False,EW,False,False,False
CSS_J170024.8+053401,RRc,0.3647783163743702,0.9933357888540376,False,30.085653104925054,38.54389721627409,2917,True,False,False,RRc,False,False,False
CSS_J232007.8-035110,RRc,0.38544285876354145,1.0783133795417579,False,28.15845824411135,24.946466809421842,2917,True,False,False,RRc,False,False,False
CSS_J052033.5-022842,EW,0.3671867221604526,1.029422549014823,False,29.70077576653122,47.56187661618027,16851,True,False,False,EW,False,False,False
CSS_J024114.0+384826,EW,0.39890761597404156,1.0033683953625396,False,62.46767639453269,11.987439970446989,16851,True,False,False,EW,False,False,False
CSS_J075835.6+411007,EW,0.3605980203833366,1.3097171792111157,False,34.410786848910234,88.8806797192464,16851,True,False,False,EW,False,False,False
CSS_J090346.2-113749,EW,0.38694003656769393,1.0648512083368298,False,62.09826376062061,71.51828592537865,16851,True,False,False,EW,False,False,False
CSS_J132950.0+045554,RRc,0.3866414105306732,1.0418811496743154,False,21.092077087794433,34.68950749464668,2917,True,False,False,RRc,False,False,False
CSS_J214158.8+150402,EA,0.5467359762986118,0.9887640351311437,False,90.66339066339066,50.4914004914005,2597,True,False,False,EA,False,False,False
CSS_J022621.5+345144,EW,0.3881786222190908,0.9812720814356626,False,53.084595493165864,2.308828961950499,16851,True,False,False,EW,False,False,False
CSS_J155914.5+070509,RS CVn,0.6674487948879841,1.005806259197779,False,98.52941176470588,92.27941176470588,846,True,False,False,RS CVn,False,True,False
CSS_J062734.5+522817,EW,0.3754445077836609,1.0259271533442185,False,47.06316956039897,34.48466937569265,16851,True,False,False,EW,False,False,False
CSS_J050435.4-124111,EA,0.44814721684118347,1.02837745567366,False,10.81081081081081,19.41031941031941,2597,True,False,False,EA,False,False,False
CSS_J015118.1+102546,EA,0.4738675541503036,1.034268856333677,False,71.99017199017199,49.01719901719901,2597,True,False,False,EA,False,False,False
CSS_J070123.5+344212,EW,0.36349171403857117,1.0144645904767535,False,30.845954931658664,37.624676763945324,16851,True,False,False,EW,False,False,False
CSS_J091535.5+294213,EW,0.4785276637916375,1.2068758021419297,False,96.91540450683414,85.75914296268932,16851,True,False,False,EW,False,False,False
CSS_J042553.1+180951,EW,0.362995577987534,1.0435610300659843,False,19.431104543775398,63.35426671592168,16851,True,False,False,EW,False,False,False
CSS_J174901.3+375047,RRc,0.3640489016758347,1.2190359672535724,False,64.23982869379014,17.558886509635975,2917,True,False,False,RRc,False,False,False
CSS_J091442.8+030849,EW,0.3659692664472614,1.0526133473509167,False,25.175471001108242,43.88622090875508,16851,True,False,False,EW,False,False,False
CSS_J121810.5+240156,RRc,0.45011038489828853,1.109483350432314,False,92.3982869379015,44.860813704496785,2917,True,False,False,RRc,False,False,False
CSS_J013023.1+320304,EW,0.36481732127260386,0.9767236819502184,False,35.86996675286295,1.994828223125231,16851,True,False,False,EW,False,False,False
CSS_J144844.9+122133,EA,0.4450215753819581,1.3084212894517273,False,30.46683046683047,82.30958230958231,2597,True,False,False,EA,False,False,False
CSS_J221242.2-010358,EW,0.351916089295605,1.033182785449714,False,2.733653490949391,35.79608422608053,16851,True,False,False,EW,False,False,False
CSS_J231619.5+404656,EW,0.39698209021221836,0.9916770642150746,False,49.658293313631326,34.56778721832286,16851,True,False,False,EW,False,False,False
CSS_J043547.6+183818,EA,0.4897164767107682,1.1171908335062413,False,80.46683046683046,85.38083538083538,2597,True,False,False,EA,False,False,False
CSS_J052739.6-072438,RRc,0.41263566987115646,1.0699712885241055,False,94.9678800856531,20.449678800856532,2917,True,False,False,EW,True,False,False
CSS_J230220.8+240820,EA,0.39658353224829873,1.2150200526518784,False,81.6953316953317,11.916461916461916,2597,True,False,False,EW,True,False,False
CSS_J074254.8+470252,EW,0.373103491251716,1.1148028885359011,False,47.63575914296269,72.77428888067972,16851,True,False,False,EW,False,False,False
CSS_J234123.0+261053,EW,0.3956662523467448,1.2563583025838243,False,68.67380864425563,89.65644625046177,16851,True,False,False,EW,False,False,False
CSS_J104646.8-044109,EW,0.4906800269595542,1.2268310570814953,False,97.54340598448466,85.27890653860362,16851,True,False,False,EW,False,False,False
CSS_J083803.0+410325,EW,0.46383854660128643,1.0347547999500326,False,90.80162541558921,41.1895086811969,16851,True,False,False,EW,False,False,False
CSS_J071731.2+370424,EA,0.47514259510077067,1.0647547211091704,False,39.80343980343981,32.186732186732186,2597,True,False,False,EA,False,False,False
CSS_J021708.1+130523,EW,0.3949233774766049,1.0722067585238562,False,63.68673808644255,57.46213520502401,16851,True,False,False,EW,False,False,False
CSS_J170633.8+370531,EW,0.37646235270329775,1.0380990412185822,False,44.99445881049132,63.483561137790915,16851,True,False,False,EW,False,False,False
CSS_J020651.1-150919,EW,0.4150563321947648,1.0311136997805233,False,79.6084226080532,27.281123014407093,16851,True,False,False,EW,False,False,False
CSS_J050254.0-035958,EA,0.4485292861891205,1.0098420439280953,False,14.742014742014742,21.990171990171987,2597,True,False,False,EA,False,False,False
CSS_J015513.8+194348,EW,0.35843356684145694,1.0399037366099182,False,9.161433321019578,32.157369782046544,16851,True,False,False,EW,False,False,False
CSS_J012700.5+255948,EA,0.43222138189241527,0.9885029754374747,False,5.528255528255528,17.076167076167074,2597,True,False,False,EA,False,False,False
CSS_J211821.9-015718,RRc,0.40960411665287,1.1041625084872737,False,82.86937901498929,65.63169164882227,2917,True,False,False,EW,True,False,False
CSS_J075617.0+474949,EW,0.4057789175130869,1.1362383580747177,False,73.43923162172146,85.88843738455854,16851,True,False,False,EW,False,False,False
CSS_J221506.5+055220,EW,0.4122330690149448,1.0577087203245483,False,75.84041374214998,58.7920206871075,16851,True,False,False,EW,False,False,False
CSS_J232908.5+401513,RRc,0.38826478098994577,0.9976098157355059,False,36.50963597430407,17.34475374732334,2917,True,False,False,RRc,False,False,False
CSS_J082354.7-064123,EW,0.44581238706322873,1.3034123343514987,False,94.27410417436276,96.7306981898781,16851,True,False,False,EW,False,False,False
CSS_J163926.5+112837,RS CVn,0.4125255425995824,1.3550827289162828,False,61.76470588235294,65.44117647058823,846,True,False,False,EW,True,True,False
CSS_J171720.6+280744,EW,0.5379638718386771,1.0701379513190763,False,98.39305504248246,78.77724418175102,16851,True,False,False,EW,False,False,False
CSS_J225454.7+353437,EW,0.4534908961969242,1.001090730832096,False,91.1895086811969,11.451791651274473,16851,True,False,False,EW,False,False,False
CSS_J051340.5+203815,EW,0.4052158071548136,1.1952594774074425,False,89.06538603620244,89.28703361654968,16851,True,False,False,EW,False,False,False
CSS_J042241.3+000156,EW,0.4696699517842294,1.0667505374772266,False,96.7861100849649,75.54488363502033,16851,True,False,False,EW,False,False,False
CSS_J105603.0+204039,EW,0.36291518027461545,1.0648744916632165,False,18.008865903213888,50.84964905799778,16851,True,False,False,EW,False,False,False
CSS_J144032.4+375717,EW,0.36521407033858033,0.9712008695741596,False,19.81898780938308,8.348725526413004,16851,True,False,False,EW,False,False,False
CSS_J141214.3+012505,EW,0.3768426108101651,1.0897013211236466,False,50.75729589951976,72.49722940524566,16851,True,False,False,EW,False,False,False
CSS_J045347.2+224334,EW,0.3823225856874048,0.998880324852742,False,61.19320280753602,41.35574436645733,16851,True,False,False,EW,False,False,False
CSS_J042059.3+315005,EW,0.41140709005526765,1.0814086118997017,False,81.54783893609161,72.75581824898411,16851,True,False,False,EW,False,False,False
CSS_J132101.6-060435,EW,0.40251846392501284,1.0962326268613274,False,74.65829331363133,77.48429996305873,16851,True,False,False,EW,False,False,False
CSS_J233655.0+000602,EW,0.3706559368906622,0.9919990886116665,False,28.777244181751016,13.224972294052456,16851,True,False,False,EW,False,False,False
CSS_J010826.2+240054,EW,0.3580896072335552,0.9777526649655724,False,10.823790173623937,1.736239379386775,16851,True,False,False,EW,False,False,False
CSS_J025355.9+364146,EW,0.3579012121182458,1.0751718856187966,False,19.412633912079794,50.14776505356483,16851,True,False,False,EW,False,False,False
CSS_J070157.2+341842,EW,0.3810008921198675,1.0981988911968086,False,55.89213151089767,70.41004802364242,16851,True,False,False,EW,False,False,False
CSS_J072335.2+361116,EW,0.37321365345850643,1.0175233255610703,False,41.466568156630956,30.107129663834503,16851,True,False,False,EW,False,False,False
CSS_J163404.7+034252,EW,0.347747503449118,0.9987595237339859,False,2.068710749907647,23.1437015145918,16851,True,False,False,EW,False,False,False
CSS_J003244.7+355430,EW,0.36762882203328173,1.0793525331422786,False,36.53490949390469,39.89656446250462,16851,True,False,False,EW,False,False,False
CSS_J173155.2+301914,EW,0.3653938390034639,1.339328887249113,False,30.439601034355373,95.97340229035834,16851,True,False,False,EW,False,False,False
CSS_J175603.9+464237,EW,0.37949050975017684,1.0344020896545738,False,54.98707055781308,47.192463982268194,16851,True,False,False,EW,False,False,False
CSS_J043611.4+060638,EW,0.37679282965490307,1.256337784244735,False,53.43553749538235,85.2234946435168,16851,True,False,False,EW,False,False,False
CSS_J115237.1+050344,EW,0.3713124100936716,1.0138307166494276,False,24.713705208718135,34.17066863686738,16851,True,False,False,EW,False,False,False
CSS_J104753.3+334449,EA,0.44189623648996024,1.0057407677842283,False,11.425061425061426,34.52088452088452,2597,True,False,False,EA,False,False,False
CSS_J024504.0-084815,EW,0.4087094799201076,1.0302018698567745,False,79.01736239379386,49.00258588843738,16851,True,False,False,EW,False,False,False
CSS_J124820.7-102538,RRc,0.37314542998843925,1.0121978087263677,False,7.922912205567452,13.383297644539615,2917,True,False,False,RRc,False,False,False
CSS_J030450.9+065337,LPV,0.5964303989353936,1.0556903126292345,False,70.11494252873564,78.16091954022988,281,True,False,False,LPV,False,False,False
CSS_J165610.3+045241,EW,0.3937997375784319,1.0315535865592247,False,71.62910971555227,41.78056889545623,16851,True,False,False,EW,False,False,False
CSS_J075649.6+404533,RRc,0.3842001331410379,0.9909613499168634,False,52.569593147751604,30.085653104925054,2917,True,False,False,RRc,False,False,False
CSS_J230337.4+405356,EW,0.38455036033169665,1.2608598711348127,False,75.82194311045438,93.60916143332102,16851,True,False,False,RS CVn,True,False,False
CSS_J221234.6-050433,EW,0.36490898044163755,1.011180835396336,False,25.4710011082379,34.44772811230144,16851,True,False,False,EW,False,False,False
CSS_J214843.3+131507,EW,0.36323659790445584,1.0048719264885948,False,31.732545253047657,30.439601034355373,16851,True,False,False,EW,False,False,False
CSS_J083720.3+245831,EW,0.3662143063355785,1.0728449280914338,False,18.766161802733652,48.96564462504618,16851,True,False,False,EW,False,False,False
CSS_J165859.4+230949,EW,0.3635765200586138,1.0265016189645846,False,29.442186922792757,10.620613224972294,16851,True,False,False,EW,False,False,False
CSS_J180032.5+393224,RRc,0.3790607506699341,1.1129184365532843,False,45.182012847965744,54.49678800856531,2917,True,False,False,RRc,False,False,False
CSS_J155759.7+083934,RRc,0.3686976389139117,1.0271753646622008,False,58.45824411134903,64.5610278372591,2917,True,False,False,EW,True,False,False
CSS_J200902.1-193004,RRab,0.4106099060322757,1.0122045070346044,False,4.314720812182741,11.421319796954315,1249,True,False,False,RRab,False,False,False
CSS_J075202.8+114607,EW,0.43802596881705314,1.4951607685800652,False,85.59290727742889,99.48282231252308,16851,True,False,False,EW,False,False,False
CSS_J050050.3-192048,EW,0.3679438877816193,0.9977144137503962,False,21.7584041374215,34.336904322127815,16851,True,False,False,EW,False,False,False
CSS_J213159.5-173525,EW,0.39469931395143887,1.2863007071160903,False,79.14665681566309,95.03140007388252,16851,True,False,False,EW,False,False,False
CSS_J002343.8+210926,EW,0.3484728829685731,0.9928259527551211,False,0.6649427410417437,3.306243073513114,16851,True,False,False,EW,False,False,False
CSS_J084401.1+264246,EW,0.35414187528438396,0.9949241972623014,False,3.19541928333949,8.773550055411896,16851,True,False,False,EW,False,False,False
CSS_J082555.9+042945,EW,0.39156547448652396,1.0418916610349904,False,68.562984854082,80.32877724418175,16851,True,False,False,EW,False,False,False
CSS_J131542.4-063008,EW,0.4236595763259915,1.147043223562807,False,86.88585149612116,81.67713335796084,16851,True,False,False,EW,False,False,False
CSS_J074643.3+414007,EW,0.3757052688077965,1.2613301541529758,False,49.371998522349465,88.16032508311784,16851,True,False,False,EW,False,False,False
CSS_J074254.7+201958,EW,0.5077973465220544,1.173114176777601,False,98.24528998891762,70.07757665312153,16851,True,False,False,EW,False,False,False
CSS_J153945.0+072046,EA,0.4703400591924838,1.0142192122761098,False,15.356265356265355,37.46928746928747,2597,True,False,False,EA,False,False,False
CSS_J082620.8+285647,EA,0.4764016795321665,1.17393815483117,False,95.33169533169533,89.55773955773955,2597,True,False,False,EW,True,False,False
CSS_J160535.0+195942,EW,0.3790884527583034,1.1501289637180425,False,78.18618396749169,95.4192833394902,16851,True,False,False,RS CVn,True,False,False
CSS_J101641.5-065726,EW,0.4051573569234806,1.0972249228980542,False,67.63945326930181,71.61063908385667,16851,True,False,False,EW,False,False,False
CSS_J092349.7-085456,EW,0.4319913674477535,1.1436980786557083,False,89.69338751385297,79.94089397857407,16851,True,False,False,EW,False,False,False
CSS_J165930.0+010819,EW,0.3729472711855376,1.0442441200149173,False,38.548208348725524,55.91060214259328,16851,True,False,False,EW,False,False,False
CSS_J233641.4+323559,EW,0.4202595746118179,1.0473230428634834,False,80.25489471739934,56.4647210934614,16851,True,False,False,EW,False,False,False
CSS_J232717.6+344548,EW,0.3474561642897669,0.9913732726360032,False,0.03694126339120798,7.258958256372368,16851,True,False,False,EW,False,False,False
CSS_J212113.1+105401,EW,0.36079607889941295,0.9780726707228065,False,10.177318064277799,6.261544144809752,16851,True,False,False,EW,False,False,False
CSS_J153827.0+203730,RS CVn,0.5293273409883044,2.4975262332204773,False,95.58823529411765,87.5,846,True,False,False,RS CVn,False,True,False
CSS_J210352.7-174513,EW,0.3739328180409243,0.9916361103519101,False,29.959364610269674,15.589213151089767,16851,True,False,False,EW,False,False,False
CSS_J051923.3+033237,EA,0.431296726642871,1.0327577435844222,False,12.039312039312039,37.96068796068796,2597,True,False,False,EA,False,False,False
CSS_J095830.7+312435,EW,0.43424730591847027,0.9999293918877614,False,78.11230144070927,32.08348725526413,16851,True,False,False,EW,False,False,False
CSS_J230726.5+345931,EW,0.37233595193926844,0.9800445834658815,False,38.08644255633543,2.5304765422977464,16851,True,False,False,EW,False,False,False
CSS_J052449.0-010157,EW,0.3743865380670555,1.1177897994000716,False,46.23199113409678,83.89360916143332,16851,True,False,False,EW,False,False,False
CSS_J025922.3+283913,RS CVn,0.6172100683878383,1.4710028900583194,False,97.79411764705883,97.79411764705883,846,True,False,False,EW,True,True,False
CSS_J065220.6+571400,EW,0.40510811544443104,1.0765540599042627,False,70.44698928703362,53.54636128555597,16851,True,False,False,EW,False,False,False
CSS_J105225.6-025919,EW,0.3794889187779028,1.108192439943206,False,41.48503878832656,58.939785740672335,16851,True,False,False,EW,False,False,False
CSS_J210152.7+050135,EW,0.3756373417368136,1.0262714849591466,False,49.796823051348355,26.413003324713706,16851,True,False,False,EW,False,False,False
CSS_J130845.5-124458,RRd,0.41768074811782446,1.2545151739379357,False,69.41176470588235,74.11764705882354,258,True,False,False,RRd,False,True,False
CSS_J045535.5+191919,EW,0.4043062186503055,1.0760326517361714,False,64.88732914665681,64.59179903952716,16851,True,False,False,EW,False,False,False
CSS_J132708.7-060656,EW,0.3637183585191337,1.1354484741080983,False,29.03583302548947,79.58995197635758,16851,True,False,False,EW,False,False,False
CSS_J050304.6+204424,EA,0.42196283726058664,0.9902586355216947,False,1.4742014742014742,2.0884520884520885,2597,True,False,False,EA,False,False,False
CSS_J224751.4+002913,EW,0.3798586413734969,1.0066768546231581,False,44.36645733284078,17.63945326930181,16851,True,False,False,EW,False,False,False
CSS_J213113.4+005915,RRc,0.3788770079762411,1.041539042975328,False,29.550321199143468,58.99357601713062,2917,True,False,False,RRc,False,False,False
CSS_J030113.2+324329,RRc,0.39745238072857486,0.9779270825649894,False,80.62098501070663,55.24625267665952,2917,True,False,False,EW,True,False,False
CSS_J110113.4-081948,EW,0.364271863783004,1.1301071488188472,False,37.624676763945324,65.16438862209087,16851,True,False,False,EW,False,False,False
CSS_J223142.1+272015,EW,0.3669586638514657,0.9753949945809761,False,23.605467306981897,0.7203546361285557,16851,True,False,False,EW,False,False,False
CSS_J113653.0-024628,RRc,0.37175438032132707,1.092162108266211,False,46.466809421841546,26.659528907922912,2917,True,False,False,RRc,False,False,False
CSS_J010132.9+283750,EW,0.42234012666173565,1.0091101413366288,False,78.35241965275213,17.990395271518285,16851,True,False,False,EW,False,False,False
CSS_J114559.8+142105,RRc,0.366126927620239,1.0147206807612608,False,4.496788008565311,18.843683083511777,2917,True,False,False,RRc,False,False,False
CSS_J205659.6-092124,EW,0.3679344935659829,1.2164730869509441,False,42.390099741411156,85.38973032877725,16851,True,False,False,EW,False,False,False
CSS_J170422.7+171659,EW,0.48820559151064974,1.0992794464134523,False,95.8441078684891,79.44218692279276,16851,True,False,False,EW,False,False,False
CSS_J172743.6+274040,RRab,0.3787531618504889,1.2293222152484284,False,74.61928934010153,53.55329949238579,1249,True,False,False,EW,True,False,False
CSS_J013010.1+291413,EW,0.38311515631103,1.025576923652137,False,56.37236793498338,28.2415958625785,16851,True,False,False,EW,False,False,False
CSS_J002647.8+382944,RRc,0.3900332185717122,1.046161543535842,False,45.93147751605996,52.78372591006424,2917,True,False,False,RRc,False,False,False
CSS_J172811.9+411752,RRd,0.35733286055949903,1.1887663492766982,False,27.058823529411764,52.94117647058824,258,True,False,False,RRc,True,True,False
CSS_J153008.4-092500,EA,0.43436441071127646,1.183853300325723,False,70.63882063882065,84.52088452088452,2597,True,False,False,EW,True,False,False
CSS_J223610.9+091718,EW,0.35069895053572714,1.0203679568484438,False,0.4432951606944958,14.056150720354635,16851,True,False,False,EW,False,False,False
CSS_J083600.1+120932,EW,0.4043198013366662,1.3164648278124322,False,78.48171407462135,94.34798670114517,16851,True,False,False,EW,False,False,False
CSS_J121123.0+075331,RRc,0.3842847350288604,1.0485149682867534,False,36.29550321199144,12.098501070663811,2917,True,False,False,RRc,False,False,False
CSS_J170539.6+140122,EW,0.3722287443606601,0.9825170501243032,False,29.571481344661986,4.137421499815294,16851,True,False,False,EW,False,False,False
CSS_J075158.8+122600,EA,0.5033358409519695,1.7860034412075538,False,75.55282555282555,98.28009828009829,2597,True,False,False,EA,False,False,False
CSS_J142550.9-030252,RRab,0.5450956237917319,1.0068729799526204,False,59.13705583756346,10.913705583756345,1249,True,False,False,RRab,False,False,False
CSS_J164148.6+562234,EW,0.4087953116010154,0.9865196696436659,False,78.99889176209827,10.04802364240857,16851,True,False,False,EW,False,False,False
CSS_J065027.5+444714,EW,0.3658690245404991,1.033081504219638,False,27.428888067971926,53.2877724418175,16851,True,False,False,EW,False,False,False
CSS_J091030.4+041120,EW,0.3739523729533816,1.0128870059578508,False,48.337643147395646,37.47691171038049,16851,True,False,False,EW,False,False,False
CSS_J230520.9+054505,EW,0.39919015029425753,1.1720285396892165,False,71.57369782046547,76.98559290727744,16851,True,False,False,EW,False,False,False
CSS_J045618.0+141730,EW,0.3825198969896491,0.9978400354219115,False,66.82674547469524,14.887329146656816,16851,True,False,False,EW,False,False,False
CSS_J170603.5+413510,EW,0.38537162796509966,1.0737389557255927,False,69.8928703361655,49.48282231252309,16851,True,False,False,EW,False,False,False
CSS_J175205.8+473410,EW,0.4028696916305309,0.990335734362908,False,67.84263021795346,9.881787957148134,16851,True,False,False,EW,False,False,False
CSS_J105501.1+330712,EA,0.39660167549886316,0.9881136258148443,False,5.651105651105651,3.194103194103194,2597,True,False,False,EA,False,False,False
CSS_J093035.6+351504,EW,0.4751269857838501,1.1051157654815582,False,93.4613963797562,70.96416697451052,16851,True,False,False,EW,False,False,False
CSS_J090749.5+110809,EA,0.49087260222546375,1.074591459247287,False,43.73464373464373,53.439803439803434,2597,True,False,False,EA,False,False,False
CSS_J003438.0+175907,EW,0.4336240821258925,1.076016544686435,False,87.42149981529369,67.63945326930181,16851,True,False,False,EW,False,False,False
CSS_J164345.7+223942,EW,0.4523988302939237,1.015256546865288,False,87.73550055411896,19.15404506834134,16851,True,False,False,EW,False,False,False
CSS_J095234.7+312104,EA,0.5512542638196372,1.6291007538836744,False,97.2972972972973,96.56019656019656,2597,True,False,False,EA,False,False,False
CSS_J154702.0+224614,EW,0.36137739942271924,1.02638585127194,False,12.467676394532692,47.82046545991873,16851,True,False,False,EW,False,False,False
CSS_J015307.6+294446,RS CVn,0.5089373812955493,1.5349098762798605,False,94.11764705882352,89.33823529411765,846,True,False,False,EW,True,True,False
CSS_J021141.2+122931,RRc,0.37281250728218684,1.0060072800103248,False,33.29764453961456,33.29764453961456,2917,True,False,False,RRc,False,False,False
CSS_J170748.4+382607,EW,0.3864322163169262,1.079356902231284,False,55.98448466937569,51.36682674547469,16851,True,False,False,EW,False,False,False
CSS_J163655.0+692521,RRc,0.4551589629265831,1.1796335768885182,False,93.14775160599572,79.44325481798715,2917,True,False,False,EW,True,False,False
