fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
2251,CSS_J100608.8+083434,EW,EW,False,False,0.4066100553246296,1.087449437968123,2801,2847,False,False,False,False
2252,CSS_J161910.3+113501,EW,EW,False,False,0.3904398009004686,1.0532372918962887,3872,3937,False,False,False,False
2253,CSS_J094738.8-140443,EW,EW,False,False,0.3826296486638931,1.0580403518945212,4630,3765,False,False,False,False
2254,CSS_J053514.6+151033,RS CVn,EW,True,True,0.47131996817617,1.0088061510292137,912,6204,False,False,False,False
2255,CSS_J163955.0-044428,RRc,RRc,False,False,0.36741576312461705,1.0280772220117218,6406,5102,False,False,False,False
2256,CSS_J080109.3+060816,EW,EW,False,False,0.3814868213604185,1.044991652403926,4752,4311,False,False,False,False
2257,CSS_J043644.2+174548,EW,EW,False,False,0.3661275704842722,1.0258847358135956,6564,5214,False,False,False,False
2258,CSS_J065717.6+611058,RS CVn,RS CVn,False,True,0.4564086027184264,1.1630943519168568,1189,1461,False,False,False,False
2259,CSS_J170802.6+173528,EW,EW,False,False,0.37928910349215333,1.063376119222809,4994,3578,False,False,False,False
2260,CSS_J052610.2+113512,RS CVn,RS CVn,False,True,0.3934753412460458,1.0770329617587469,3637,3138,False,False,False,False
2261,CSS_J021512.3-105258,EW,EW,False,False,0.35097334406759745,1.0431513967009942,7916,4394,False,False,False,False
2262,CSS_J215756.1-080923,EW,EW,False,False,0.36179435589781467,1.0148368579061278,7022,5819,False,False,False,False
2263,CSS_J165858.2+064519,RRc,RRc,False,False,0.406830376819898,1.222977577700289,2792,912,False,False,False,False
2264,CSS_J122337.8-071456,LPV,LPV,False,False,0.6607905389138733,1.942431286213972,68,27,True,True,True,True
2265,CSS_J120949.0-194325,RRab,EW,True,False,0.3925195298429975,1.175709232781832,3709,1305,False,False,False,False
2266,CSS_J073659.0+634952,EW,EW,False,False,0.3572411575379813,1.0531340572065904,7495,3941,False,False,False,False
2267,CSS_J183816.2+503259,EW,EW,False,False,0.3662342488718254,1.1893300407087122,6551,1159,False,False,False,False
2268,CSS_J080434.3+052531,EW,EW,False,False,0.5915468500656839,1.0241954927648367,147,5303,True,False,False,False
2269,CSS_J015609.9+284018,EW,EW,False,False,0.45975473791495686,1.1134017756972017,1120,2235,False,False,False,False
2270,CSS_J045856.4+204843,EW,EW,False,False,0.39402461932190125,0.9834649349747174,3586,7642,False,False,False,False
2271,CSS_J051726.0+024214,EW,EW,False,False,0.4241779623106028,1.2466016511317868,2045,775,False,False,False,False
2272,CSS_J233736.2+070254,EW,EW,False,False,0.39919116624198225,1.0355726728700758,3210,4733,False,False,False,False
2273,CSS_J090556.6+073724,RRc,EW,True,False,0.3594947132124061,1.0460494202887565,7277,4266,False,False,False,False
2274,CSS_J164250.4+182848,RS CVn,EW,True,True,0.4394569798009757,1.5444147957989696,1590,118,False,True,False,False
2275,CSS_J080107.3+173104,EW,EW,False,False,0.45779838951363755,1.3986182168747914,1155,279,False,False,False,False
2276,CSS_J205707.1-074748,EW,EW,False,False,0.35170192991292953,1.000248971746315,7880,6747,False,False,False,False
2277,CSS_J081450.2+050837,EA,EA,False,False,0.4930156159028764,1.0747508238686097,608,3202,False,False,False,False
2278,CSS_J112019.4+084928,EA,EA,False,False,0.46169061079297147,1.0246659194241725,1090,5281,False,False,False,False
2279,CSS_J090140.8+010645,EW,EW,False,False,0.3740195151597196,1.0212497670705587,5588,5462,False,False,False,False
2280,CSS_J143128.6-194142,EW,EW,False,False,0.4007377745221384,1.2859424832606237,3129,587,False,False,False,False
2281,CSS_J154141.0+102842,RRc,RRc,False,False,0.39462160653750156,1.1281772358218431,3538,1952,False,False,False,False
2282,CSS_J050026.0+095035,EW,EW,False,False,0.421134428283911,1.0435688490319368,2158,4377,False,False,False,False
2283,CSS_J231852.3-075633,EW,EW,False,False,0.4731160109391239,1.2321894305034353,886,849,False,False,False,False
2284,CSS_J224000.2+332237,RRc,RRc,False,False,0.3944301552110775,1.0448603959371083,3558,4318,False,False,False,False
2285,CSS_J180634.0+353839,EW,EW,False,False,0.35645202014211136,1.1019199359182676,7570,2485,False,False,False,False
2286,CSS_J165655.6+215433,EW,EW,False,False,0.4303500018763819,0.9928893778323673,1846,7144,False,False,False,False
2287,CSS_J134853.1+005210,RS CVn,EW,True,True,0.41976777547806077,1.3503650365411841,2212,374,False,False,False,False
2288,CSS_J232348.3+265213,EW,EW,False,False,0.37101214914165576,1.0021280556600964,5974,6641,False,False,False,False
2289,CSS_J220906.8+085239,EW,EW,False,False,0.392036875403314,1.1740114139463553,3742,1321,False,False,False,False
2290,CSS_J084649.1+083231,EW,RS CVn,True,False,0.4346194135722111,1.178824263972796,1705,1268,False,False,False,False
2291,CSS_J054303.8+075808,EA,EA,False,False,0.5241435371964918,1.02758190440422,377,5126,False,False,False,False
2292,CSS_J094947.4-011743,EW,EW,False,False,0.3891640334879423,1.149167270978553,3981,1635,False,False,False,False
2293,CSS_J081202.7+074112,EW,EW,False,False,0.38521087610303734,1.0209621141492664,4358,5474,False,False,False,False
2294,CSS_J083214.5+321522,RRc,RRc,False,False,0.36552797507313317,1.0007715075252976,6634,6715,False,False,False,False
2295,CSS_J141144.7+030646,EA,EW,True,False,0.3925440546477547,1.050465726832839,3707,4071,False,False,False,False
2296,CSS_J152821.7+030135,EA,EA,False,False,0.4046601322022735,1.0061909755351999,2909,6374,False,False,False,False
2297,CSS_J045701.4+034726,EA,EA,False,False,0.5410396536883613,1.2938257255530239,292,559,False,False,False,False
2298,CSS_J223717.8+150951,RRc,EW,True,False,0.3627771522062153,1.0603671875207257,6923,3671,False,False,False,False
2299,CSS_J124833.8+333647,EW,EW,False,False,0.36357283022266923,0.9937081143859385,6846,7104,False,False,False,False
2300,CSS_J064812.7+433637,EW,EW,False,False,0.3729564990783679,1.0331539902635232,5715,4854,False,False,False,False
2301,CSS_J021225.8+335540,EW,EW,False,False,0.3744224741180491,1.0010842755156664,5539,6692,False,False,False,False
2302,CSS_J043034.7+314216,EW,EW,False,False,0.3557561897569241,0.9876640297765862,7631,7428,False,False,False,False
2303,CSS_J044133.0+074229,RS CVn,RS CVn,False,True,0.43029574048923125,1.1527242816064434,1849,1594,False,False,False,False
2304,CSS_J060143.9-135344,EW,EW,False,False,0.3668265430856568,0.9999970202187528,6481,6764,False,False,False,False
2305,CSS_J133048.3+335354,RRc,RRc,False,False,0.4060620523882771,1.0435291509837339,2825,4378,False,False,False,False
2306,CSS_J214620.1-101713,EW,EW,False,False,0.3713217370603456,0.9704361640383258,5931,7952,False,False,False,False
2307,CSS_J020937.9+382731,EW,EW,False,False,0.42592493273030524,1.1400640647400455,1993,1765,False,False,False,False
2308,CSS_J214146.1+030813,RRc,RRc,False,False,0.3741806121763869,1.0165545326624605,5574,5732,False,False,False,False
2309,CSS_J051830.1+102949,EW,EW,False,False,0.35495435854443147,0.989973806351615,7682,7315,False,False,False,False
2310,CSS_J074737.9+145004,EW,EW,False,False,0.42604373767605824,1.3346396672281053,1987,418,False,False,False,False
2311,CSS_J032139.9-063823,EW,EW,False,False,0.39046846215279635,1.0765693375272347,3869,3156,False,False,False,False
2312,CSS_J154915.7+375506,EW,EW,False,False,0.3828231782091915,1.0411724370121402,4616,4484,False,False,False,False
2313,CSS_J161800.8+321049,EW,EW,False,False,0.3865334597446388,1.0258672838439213,4223,5217,False,False,False,False
2314,CSS_J102816.9+000604,EA,EA,False,False,0.4401265691191137,1.0529787227345668,1572,3957,False,False,False,False
2315,CSS_J002720.1-055519,RRc,EW,True,False,0.42294636755261167,0.9831746996687128,2095,7658,False,False,False,False
2316,CSS_J033705.0+360744,EW,EW,False,False,0.49962069745101456,1.0240145306808393,541,5312,False,False,False,False
2317,CSS_J101056.8-033322,RRab,RRab,False,False,0.5251586063244292,1.1773783573412173,367,1287,False,False,False,False
2318,CSS_J045812.6+043432,EW,EW,False,False,0.39547223273040144,1.0297097768932388,3472,5021,False,False,False,False
2319,CSS_J075715.5+142626,EW,EW,False,False,0.42279981840987346,1.067412694943504,2100,3430,False,False,False,False
2320,CSS_J204921.9-192459,EA,EA,False,False,0.44773248912304364,1.016242983104552,1375,5743,False,False,False,False
2321,CSS_J213541.7+004340,EW,EW,False,False,0.3769319807248224,1.1920269479226886,5242,1138,False,False,False,False
2322,CSS_J144728.3+261524,RRab,RRab,False,False,0.42008480278592897,1.0199630373737818,2201,5524,False,False,False,False
2323,CSS_J051407.2+055628,EW,EW,False,False,0.3850635917848245,1.138279567068562,4374,1789,False,False,False,False
2324,CSS_J115341.5+234110,LPV,LPV,False,False,0.5796383581995042,0.9990084757178941,169,6813,False,False,False,False
2325,CSS_J132122.2+255619,RRab,RRab,False,False,0.3697214022100733,1.0731734868221512,6124,3241,False,False,False,False
2326,CSS_J170309.0+290007,EW,EW,False,False,0.4423613839556964,1.006131620052531,1516,6383,False,False,False,False
2327,CSS_J052103.7-110950,EW,EW,False,False,0.36078923076646785,1.006248634614922,7144,6372,False,False,False,False
2328,CSS_J085302.9+054918,EW,EW,False,False,0.36017753310121525,1.0066195676625784,7211,6347,False,False,False,False
2329,CSS_J024416.0+211104,EW,EW,False,False,0.43384352678463023,1.213420445790628,1729,993,False,False,False,False
2330,CSS_J164826.8+340734,EW,EW,False,False,0.38465519010984917,1.0636917834136326,4416,3561,False,False,False,False
2331,CSS_J050308.8+030206,EW,EW,False,False,0.3659323158669852,1.076647202741852,6583,3150,False,False,False,False
2332,CSS_J143304.3+072740,RRc,RRc,False,False,0.3903811242753435,0.987920821267197,3874,7415,False,False,False,False
2333,CSS_J040528.2-074711,EW,EW,False,False,0.3472707653537152,1.0291885369419107,7995,5049,False,False,False,False
2334,CSS_J044540.3-073732,EW,EW,False,False,0.36407008795804024,1.0732497609047082,6782,3237,False,False,False,False
2335,CSS_J142901.5+083716,RRc,RRc,False,False,0.5099878949264884,1.3576850946624242,460,356,False,False,False,False
2336,CSS_J215907.4-051120,EW,EW,False,False,0.35859854803270114,1.0161618328188746,7363,5748,False,False,False,False
2337,CSS_J173841.4+194232,EW,EW,False,False,0.44618394112138265,1.0802104135973722,1414,3041,False,False,False,False
2338,CSS_J001145.6+181545,EW,EW,False,False,0.35248464166856724,1.0744272944232367,7839,3207,False,False,False,False
2339,CSS_J183623.0+445919,RRc,EW,True,False,0.36316012965641553,1.0110224731843318,6886,6070,False,False,False,False
2340,CSS_J162321.3-113146,EW,EW,False,False,0.3601139621684367,1.0887872117451658,7218,2812,False,False,False,False
2341,CSS_J095818.0-103919,EW,EW,False,False,0.37539671890014875,1.0711770009334214,5424,3302,False,False,False,False
2342,CSS_J102219.8-054602,RRc,EW,True,False,0.39170089977493866,1.2030088934679757,3770,1069,False,False,False,False
2343,CSS_J173620.0+244339,RRc,RRc,False,False,0.3650482999172477,1.0507168454574587,6683,4061,False,False,False,False
2344,CSS_J002619.6+324558,EW,EW,False,False,0.3838748578854486,1.1322061572406406,4500,1892,False,False,False,False
2345,CSS_J174437.4+375156,EW,EW,False,False,0.3842100665689625,1.1730260245987472,4465,1334,False,False,False,False
2346,CSS_J074043.7+304212,EW,EW,False,False,0.4113114537508178,1.0618394255074928,2579,3637,False,False,False,False
2347,CSS_J090210.8+113623,EA,EA,False,False,0.5247180218643531,1.057534723014514,371,3784,False,False,False,False
2348,CSS_J101125.3+070741,EW,EW,False,False,0.42052227078275056,1.1871127889709165,2181,1188,False,False,False,False
2349,CSS_J163154.9+044451,EW,EW,False,False,0.3667423080352842,1.4159726192041817,6497,251,False,False,False,False
2350,CSS_J030749.6+144710,EW,EW,False,False,0.3569081148222834,1.0418123337999854,7524,4462,False,False,False,False
2351,CSS_J215437.6-190518,RRab,RRab,False,False,0.5081712841743403,1.1409965449231476,474,1751,False,False,False,False
2352,CSS_J083611.1+253412,RRd,RRd,False,True,0.37698932291832177,1.026863059802529,5233,5164,False,False,False,False
2353,CSS_J035806.1-142831,EW,EW,False,False,0.35571624216076875,1.0761578412220183,7632,3168,False,False,False,False
2354,CSS_J070728.3+415546,EW,EW,False,False,0.394618572856573,1.0349590206465031,3539,4759,False,False,False,False
2355,CSS_J170444.0+231942,EW,EW,False,False,0.3703700780179065,0.9948295426615725,6049,7044,False,False,False,False
2356,CSS_J074934.3+151949,EW,EW,False,False,0.439635571311569,1.158568723734857,1585,1519,False,False,False,False
2357,CSS_J232013.7+372028,EW,EW,False,False,0.364351481627979,1.1020736915877754,6759,2483,False,False,False,False
2358,CSS_J172107.4+285713,RRc,RRc,False,False,0.394687246313255,1.0800764838402113,3531,3045,False,False,False,False
2359,CSS_J151034.9+201230,EW,EW,False,False,0.3510053180998464,1.0095432174275065,7913,6151,False,False,False,False
2360,CSS_J162804.7+003843,RRc,RRc,False,False,0.38091620029101475,0.9920063857184618,4824,7196,False,False,False,False
2361,CSS_J072352.7+435352,EW,EW,False,False,0.40764999722191564,1.354510394978313,2757,364,False,False,False,False
2362,CSS_J043502.3-022351,EW,EW,False,False,0.35995063865478455,1.1093541276336265,7231,2310,False,False,False,False
2363,CSS_J082149.2+143552,EW,EW,False,False,0.37465082491175,1.060724867573207,5513,3660,False,False,False,False
2364,CSS_J053719.9+054853,RRc,EW,True,False,0.395587022627316,1.0804831511482773,3465,3028,False,False,False,False
2365,CSS_J090149.1-115659,EW,EW,False,False,0.42750837560542054,1.057467122325547,1939,3787,False,False,False,False
2366,CSS_J100608.3+101757,RRc,RRc,False,False,0.3605030400040698,1.0825288594447935,7179,2976,False,False,False,False
2367,CSS_J050945.8+131400,EA,EA,False,False,0.5835723928520139,1.0552623039643483,160,3871,True,False,False,False
2368,CSS_J082005.8+285217,EA,EA,False,False,0.47077559443083583,1.0004292470727534,920,6732,False,False,False,False
2369,CSS_J051251.2-034134,EW,EW,False,False,0.4000911670549054,1.0804340266200363,3165,3029,False,False,False,False
2370,CSS_J144736.8-021518,EW,EW,False,False,0.3617354317698974,1.0043631433882334,7032,6506,False,False,False,False
2371,CSS_J052133.2+095119,EW,EW,False,False,0.4487472159502006,1.1320778436877998,1355,1894,False,False,False,False
2372,CSS_J162549.1+010031,EW,EW,False,False,0.36333525176237563,1.0228602844869945,6862,5369,False,False,False,False
2373,CSS_J175221.3+224444,RRab,RRab,False,False,0.510940105452251,1.185468293264909,449,1206,False,False,False,False
2374,CSS_J073421.6+284243,EW,EW,False,False,0.49554117854195684,1.4135570352635713,577,257,False,False,False,False
2375,CSS_J040329.4+345733,EA,EA,False,False,0.46339509149174324,1.0185055539820778,1064,5602,False,False,False,False
2376,CSS_J080843.1+253223,EW,EW,False,False,0.3700588902872179,1.0095426309330713,6086,6152,False,False,False,False
2377,CSS_J111044.1+024943,EW,EW,False,False,0.4166804507927622,1.2356506411902026,2340,822,False,False,False,False
2378,CSS_J130111.2-132012,EW,EW,False,False,0.3623955790179941,0.9984429509802503,6958,6852,False,False,False,False
2379,CSS_J232936.3+332042,RRc,RRc,False,False,0.38321051538046497,1.4230423457838473,4584,235,False,False,False,False
2380,CSS_J141850.7+435002,EA,EA,False,False,0.46836120797464814,1.0989629541027175,965,2562,False,False,False,False
2381,CSS_J161234.5+331832,EW,EW,False,False,0.41376633681178754,1.0352655984861943,2459,4746,False,False,False,False
2382,CSS_J210823.8+065134,EW,EW,False,False,0.39530711025264575,1.246691571308034,3484,773,False,False,False,False
2383,CSS_J071045.1+604245,EW,EW,False,False,0.3587054550905637,1.1878574377800528,7350,1176,False,False,False,False
2384,CSS_J160654.3-034237,RRc,RRc,False,False,0.3836527383073265,0.9741698615058343,4529,7896,False,False,False,False
2385,CSS_J224932.8+403343,EW,EW,False,False,0.4230716936414732,1.5072208228885133,2088,156,False,True,False,False
2386,CSS_J045849.6+024143,RS CVn,EW,True,True,0.483400116397441,1.118559574714143,726,2125,False,False,False,False
2387,CSS_J082244.2+242153,EW,EW,False,False,0.36752456231572517,1.021697270993609,6394,5434,False,False,False,False
2388,CSS_J161455.1+102738,EW,EW,False,False,0.3693005027911482,1.0079562190373483,6184,6264,False,False,False,False
2389,CSS_J152018.5-045507,EW,EW,False,False,0.681530658807161,1.9089039117064224,55,30,True,True,True,True
2390,CSS_J154212.7+375246,EW,EW,False,False,0.38089554875747145,1.003135051020057,4828,6575,False,False,False,False
2391,CSS_J170445.8+195302,EW,EW,False,False,0.38023211566576953,1.0414239636443674,4894,4474,False,False,False,False
2392,CSS_J215151.5-064859,EW,EW,False,False,0.3682390394613713,0.9978187927496581,6316,6880,False,False,False,False
2393,CSS_J094320.8+171810,RRab,EW,True,False,0.3788752054923245,1.0510793132126324,5031,4050,False,False,False,False
2394,CSS_J143328.2+173646,LPV,LPV,False,False,0.7825084323077574,1.1825945683392773,1,1239,True,False,False,False
2395,CSS_J135341.9-092809,EW,EW,False,False,0.41881374878029665,1.0952336790051893,2248,2641,False,False,False,False
2396,CSS_J173757.0+195125,EW,EW,False,False,0.3637186182887137,1.1533018503617791,6823,1581,False,False,False,False
2397,CSS_J081058.7+103918,EW,EW,False,False,0.37544532023890614,1.0512902559999002,5422,4037,False,False,False,False
2398,CSS_J164756.2-111901,RRab,RRab,False,False,0.4738690051544117,1.2154082313740149,873,972,False,False,False,False
2399,CSS_J055825.6-071554,EW,EW,False,False,0.3624969745537464,1.0648802548263505,6950,3526,False,False,False,False
2400,CSS_J224923.8+403919,EW,EW,False,False,0.3889019685823988,1.0313763808807337,3999,4951,False,False,False,False
2401,CSS_J095022.4-153315,EW,EW,False,False,0.35698745178554075,1.1979898838305285,7517,1094,False,False,False,False
2402,CSS_J132038.1+225837,RRc,RRc,False,False,0.3749700325057578,1.0157870038496983,5473,5765,False,False,False,False
2403,CSS_J023709.6+354544,EW,EW,False,False,0.37955442198430017,0.9964600333472934,4969,6952,False,False,False,False
2404,CSS_J104723.0+000353,EW,EW,False,False,0.3979697430527166,1.0580668240878819,3304,3763,False,False,False,False
2405,CSS_J104125.2+040926,EW,EW,False,False,0.40404374190604125,1.312772623412214,2943,481,False,False,False,False
2406,CSS_J080543.6+463301,EW,EW,False,False,0.38300561033481934,1.1700632859599513,4608,1370,False,False,False,False
2407,CSS_J031342.5+344503,EW,EW,False,False,0.36651670766546035,1.1753836869540923,6524,1307,False,False,False,False
2408,CSS_J210240.4-051849,RRc,RRc,False,False,0.3988273164336528,1.014086841595113,3243,5872,False,False,False,False
2409,CSS_J072117.5+260014,EW,EW,False,False,0.37131016908912357,1.0545454122331295,5933,3895,False,False,False,False
2410,CSS_J100252.1-102210,EW,EW,False,False,0.3691981303738669,1.1053937017373379,6199,2399,False,False,False,False
2411,CSS_J002154.9+352348,EW,EW,False,False,0.3542372232750316,1.119721968123753,7742,2108,False,False,False,False
2412,CSS_J215128.3-042208,EW,EW,False,False,0.35590982094510293,1.054487631790112,7621,3898,False,False,False,False
2413,CSS_J133612.0+002427,EA,EA,False,False,0.4327032856508948,1.0727787949881675,1764,3257,False,False,False,False
2414,CSS_J165910.4+231128,EA,EA,False,False,0.5493333736903838,1.0695480495675038,262,3361,False,False,False,False
2415,CSS_J231243.8+190827,RRc,EW,True,False,0.48295601598115384,1.2675549487051914,734,660,False,False,False,False
2416,CSS_J113514.1+353601,EW,EW,False,False,0.35620705562385696,0.994084004632035,7600,7089,False,False,False,False
2417,CSS_J224557.7+320132,EW,EW,False,False,0.3732489138631661,0.9843935506498998,5684,7610,False,False,False,False
2418,CSS_J204201.6-073541,EW,EW,False,False,0.36721206630082714,1.0782606913904302,6430,3099,False,False,False,False
2419,CSS_J215811.0+002246,EA,EA,False,False,0.45065400762244395,1.0160289232110737,1312,5758,False,False,False,False
2420,CSS_J053225.3+051402,EW,EW,False,False,0.35608905749576164,0.9877212718548348,7608,7423,False,False,False,False
2421,CSS_J080237.4+515121,EW,EW,False,False,0.36191429934827113,1.0056189023967241,7010,6427,False,False,False,False
2422,CSS_J165728.3+055825,RRab,RRab,False,False,0.5409018884571639,1.828171652759894,294,36,False,True,False,False
2423,CSS_J004349.1-112756,EW,EW,False,False,0.3659299210967269,1.108877473797668,6584,2327,False,False,False,False
2424,CSS_J161421.5+234238,EW,EW,False,False,0.40018910605025254,1.0147997388371148,3158,5825,False,False,False,False
2425,CSS_J150321.1-144428,RRc,RRc,False,False,0.4182508250843533,1.084204091108395,2272,2929,False,False,False,False
2426,CSS_J201900.8-172123,RRc,RRc,False,False,0.40002599582252174,1.0201699626619194,3171,5513,False,False,False,False
2427,CSS_J232313.7+012611,EW,EW,False,False,0.36743717109334967,0.9940124060737231,6404,7092,False,False,False,False
2428,CSS_J025918.8-091722,RRc,EW,True,False,0.3676351591587735,0.9941510630364467,6380,7088,False,False,False,False
2429,CSS_J065502.6+413854,EW,EW,False,False,0.40897688405224614,1.0146363963809482,2696,5839,False,False,False,False
2430,CSS_J225829.2-184417,EW,EW,False,False,0.365092497769057,1.085287024073005,6671,2900,False,False,False,False
2431,CSS_J231253.7+092409,EW,EW,False,False,0.3723201544954646,1.0092593378430752,5782,6162,False,False,False,False
2432,CSS_J094721.0-121658,EW,EW,False,False,0.3737568216609909,1.0245745467610747,5622,5286,False,False,False,False
2433,CSS_J173247.5+270727,EW,EW,False,False,0.3743229159970349,1.0265472704580323,5554,5179,False,False,False,False
2434,CSS_J235816.7+293325,EA,EA,False,False,0.5783271078508602,1.1118734071153842,173,2268,False,False,False,False
2435,CSS_J121442.2-063157,EW,EW,False,False,0.3719776428917328,1.053141864031216,5830,3940,False,False,False,False
2436,CSS_J215637.2+041635,EW,EW,False,False,0.41047302900675653,1.0288719524986742,2626,5063,False,False,False,False
2437,CSS_J030010.2+364607,EW,EW,False,False,0.39656299320964644,1.2565592320582784,3393,724,False,False,False,False
2438,CSS_J090150.0+375444,EW,RRc,True,False,0.4667078204268801,1.2558765059208148,999,725,False,False,False,False
2439,CSS_J213846.8+094958,EW,RRab,True,False,0.4657809845558813,1.121494241418187,1012,2063,False,False,False,False
2440,CSS_J224119.7+210425,EW,EW,False,False,0.4250497968263942,1.1773259531385738,2023,1290,False,False,False,False
2441,CSS_J064913.3+444748,EW,EW,False,False,0.35940378479670637,0.979818183166533,7290,7764,False,False,False,False
2442,CSS_J093217.1+423527,RRc,RRc,False,False,0.421632523606482,1.034611111250506,2144,4774,False,False,False,False
2443,CSS_J013935.9+425024,EW,EW,False,False,0.37334266271345434,1.0007341471462199,5675,6717,False,False,False,False
2444,CSS_J010440.8+410132,EW,EW,False,False,0.4060103391969103,1.0428906831845761,2829,4413,False,False,False,False
2445,CSS_J160423.6-034838,RRc,RRc,False,False,0.39887808483103604,1.1784345025661163,3237,1273,False,False,False,False
2446,CSS_J211229.7+025051,EW,EW,False,False,0.372486433483971,1.039026201689442,5761,4576,False,False,False,False
2447,CSS_J154431.3+121337,RS CVn,RS CVn,False,True,0.44601210148194526,1.2959083813733459,1421,545,False,False,False,False
2448,CSS_J162137.4+203838,EW,EW,False,False,0.3781541411323342,1.0598201740852098,5109,3696,False,False,False,False
2449,CSS_J151227.8+315645,EW,EW,False,False,0.4191646837203605,1.1035712847861774,2239,2441,False,False,False,False
2450,CSS_J234145.4-145047,EW,EW,False,False,0.38803635556542554,1.0927070630506586,4085,2697,False,False,False,False
2451,CSS_J003940.2+295325,EW,EW,False,False,0.3958300370033681,1.0520411965925471,3442,4006,False,False,False,False
2452,CSS_J033818.8+153914,EW,EW,False,False,0.36921440416223406,1.043715700379547,6195,4371,False,False,False,False
2453,CSS_J051343.5-015126,EW,EW,False,False,0.3598916321585312,1.0368537883232474,7239,4675,False,False,False,False
2454,CSS_J213504.7+040648,RS CVn,RS CVn,False,True,0.42120166521122177,1.2652952791447767,2155,671,False,False,False,False
2455,CSS_J231902.8-052747,EW,EW,False,False,0.3560520587876843,1.011117053525051,7612,6063,False,False,False,False
2456,CSS_J023100.7+385238,EW,EW,False,False,0.3913188490732506,0.9909494132612681,3805,7261,False,False,False,False
2457,CSS_J162116.8+271746,EW,EW,False,False,0.362325276567569,1.1114250541308164,6968,2276,False,False,False,False
2458,CSS_J135042.1+205931,EA,EA,False,False,0.5118778603439702,0.9955845368564402,441,7003,False,False,False,False
2459,CSS_J053851.2-033727,EW,EW,False,False,0.4378022542032742,1.0658169392389498,1630,3496,False,False,False,False
2460,CSS_J103013.6+373538,RRab,RRab,False,False,0.45239222832814896,1.0686609176912172,1278,3389,False,False,False,False
2461,CSS_J013158.5+454621,LPV,LPV,False,False,0.7631922347318507,1.0791474387480027,8,3073,True,False,False,False
2462,CSS_J171820.9+621853,RRab,RRab,False,False,0.39607610383592023,1.0443165981755818,3424,4350,False,False,False,False
2463,CSS_J205911.0-141553,RRd,EW,True,True,0.3956868927976653,1.0365946162368687,3450,4687,False,False,False,False
2464,CSS_J140632.2+411535,EW,EA,True,False,0.5142502495754928,1.2029892067683121,422,1071,False,False,False,False
2465,CSS_J205942.1+013808,EW,EW,False,False,0.39968131800298423,1.0332318909954128,3188,4851,False,False,False,False
2466,CSS_J001804.7+242600,EA,EW,True,False,0.4057568716906482,1.214245812137468,2842,985,False,False,False,False
2467,CSS_J060444.8-092309,EW,EW,False,False,0.36379213260335863,1.0036077562288628,6817,6550,False,False,False,False
2468,CSS_J071615.6+371109,EW,EW,False,False,0.357315310720267,1.0217402828963007,7486,5428,False,False,False,False
2469,CSS_J010635.0-174232,EW,EW,False,False,0.35997853326559076,1.0374273106896807,7230,4644,False,False,False,False
2470,CSS_J222409.8-025529,RRc,RRc,False,False,0.3792459853307743,0.9868692895747143,4999,7485,False,False,False,False
2471,CSS_J002313.6+073318,EW,EW,False,False,0.3565392749356508,1.0568244458423348,7555,3814,False,False,False,False
2472,CSS_J121216.1+101849,EW,EW,False,False,0.41139133149038665,1.0544808290178882,2577,3899,False,False,False,False
2473,CSS_J131759.9+300801,EW,EW,False,False,0.42617622425678214,1.3786775527125663,1975,319,False,False,False,False
2474,CSS_J022559.5+190836,EW,EW,False,False,0.3700251027234477,1.0119524019686446,6090,6007,False,False,False,False
2475,CSS_J004943.7+340048,EW,EW,False,False,0.3695040816124148,1.0061728366847562,6153,6375,False,False,False,False
2476,CSS_J180103.2+341358,EA,EA,False,False,0.4242677303176521,1.0756802771106937,2043,3178,False,False,False,False
2477,CSS_J061618.2+530939,EW,EW,False,False,0.483111802029514,1.7930170593806145,728,40,False,True,False,False
2478,CSS_J205716.8+112809,RRc,RRc,False,False,0.36386521965059004,1.0969828139841034,6813,2609,False,False,False,False
2479,CSS_J205143.3+001340,EW,EW,False,False,0.4188416321353415,0.9884769590276197,2246,7387,False,False,False,False
2480,CSS_J164814.0+470638,EW,EW,False,False,0.3925920421965329,1.0026373958336519,3702,6607,False,False,False,False
2481,CSS_J030811.4+323738,EW,EW,False,False,0.3573606804149049,0.9827378447961086,7483,7670,False,False,False,False
2482,CSS_J211752.3+022544,RS CVn,EW,True,True,0.40028055920305095,1.0839238249391485,3152,2938,False,False,False,False
2483,CSS_J164032.5+244459,EW,EW,False,False,0.37774700286846263,0.9988175228857911,5163,6824,False,False,False,False
2484,CSS_J232705.1+383625,RRab,RRab,False,False,0.4876367371710009,1.3920825046491572,667,288,False,False,False,False
2485,CSS_J160644.4-091040,EW,EW,False,False,0.352727067414707,0.9833843118314226,7829,7646,False,False,False,False
2486,CSS_J033903.1+192336,EW,EW,False,False,0.3623310559160392,0.9948521621631954,6966,7042,False,False,False,False
2487,CSS_J080900.5+373151,EW,EW,False,False,0.37488007679389085,1.0132215499474522,5487,5930,False,False,False,False
2488,CSS_J201800.9-180902,EW,EW,False,False,0.3911265795639832,1.0375563657713758,3823,4639,False,False,False,False
2489,CSS_J134942.2-172910,EW,EW,False,False,0.4023708133348386,1.1488584072345145,3041,1642,False,False,False,False
